"Time","Humidity - Lascar (high res)"
1625492400000,46
1625492700000,46
1625493000000,46
1625493300000,46
1625493600000,46
1625493900000,46
1625494200000,46
1625494500000,46
1625494800000,46
1625495100000,46
1625495400000,46
1625495700000,46
1625496000000,46
1625496300000,46
1625496600000,46
1625496900000,46
1625497200000,46
1625497500000,46
1625497800000,46
1625498100000,46
1625498400000,46
1625498700000,46
1625499000000,46
1625499300000,46
1625499600000,46
1625499900000,46
1625500200000,46
1625500500000,46
1625500800000,46
1625501100000,46
1625501400000,46
1625501700000,46
1625502000000,46
1625502300000,46
1625502600000,46
1625502900000,46
1625503200000,46
1625503500000,46
1625503800000,46
1625504100000,46
1625504400000,46
1625504700000,46
1625505000000,46
1625505300000,46
1625505600000,46
1625505900000,46
1625506200000,46
1625506500000,46
1625506800000,46
1625507100000,46
1625507400000,46
1625507700000,46
1625508000000,46
1625508300000,46
1625508600000,46
1625508900000,46
1625509200000,46
1625509500000,46
1625509800000,46
1625510100000,46
1625510400000,46
1625510700000,46
1625511000000,46
1625511300000,46
1625511600000,46
1625511900000,46
1625512200000,46
1625512500000,46
1625512800000,46
1625513100000,46
1625513400000,46
1625513700000,46
1625514000000,46
1625514300000,46
1625514600000,46
1625514900000,46
1625515200000,46
1625515500000,46
1625515800000,46
1625516100000,46
1625516400000,46
1625516700000,46.5
1625517000000,46.5
1625517300000,46.5
1625517600000,46.5
1625517900000,46.5
1625518200000,46.5
1625518500000,46.5
1625518800000,46.5
1625519100000,46.5
1625519400000,46.5
1625519700000,46.5
1625520000000,46.5
1625520300000,46.5
1625520600000,46.5
1625520900000,46.5
1625521200000,46.5
1625521500000,46.5
1625521800000,46.5
1625522100000,46.5
1625522400000,47
1625522700000,46.5
1625523000000,47
1625523300000,47
1625523600000,47
1625523900000,47
1625524200000,47
1625524500000,47
1625524800000,47
1625525100000,47
1625525400000,47
1625525700000,47
1625526000000,47
1625526300000,47
1625526600000,47
1625526900000,47
1625527200000,47
1625527500000,47
1625527800000,47
1625528100000,47
1625528400000,47
1625528700000,47
1625529000000,47
1625529300000,47
1625529600000,47
1625529900000,47
1625530200000,47
1625530500000,47
1625530800000,47
1625531100000,47
1625531400000,47
1625531700000,47
1625532000000,47
1625532300000,47
1625532600000,47
1625532900000,47
1625533200000,47
1625533500000,47
1625533800000,47
1625534100000,47
1625534400000,47
1625534700000,47
1625535000000,47
1625535300000,47
1625535600000,47
1625535900000,47
1625536200000,47
1625536500000,47
1625536800000,47
1625537100000,47
1625537400000,47
1625537700000,47
1625538000000,47
1625538300000,47
1625538600000,47
1625538900000,47
1625539200000,47
1625539500000,47
1625539800000,47
1625540100000,47
1625540400000,47
1625540700000,47
1625541000000,47
1625541300000,47
1625541600000,47
1625541900000,47
1625542200000,47
1625542500000,47
1625542800000,47
1625543100000,47
1625543400000,47
1625543700000,47
1625544000000,47
1625544300000,47
1625544600000,47
1625544900000,47
1625545200000,47
1625545500000,47
1625545800000,47
1625546100000,47
1625546400000,47
1625546700000,47
1625547000000,47
1625547300000,47
1625547600000,47
1625547900000,47
1625548200000,47
1625548500000,47
1625548800000,47
1625549100000,46.5
1625549400000,46.5
1625549700000,46.5
1625550000000,46.5
1625550300000,46.5
1625550600000,46.5
1625550900000,46.5
1625551200000,46.5
1625551500000,46.5
1625551800000,46.5
1625552100000,46.5
1625552400000,46.5
1625552700000,46.5
1625553000000,46.5
1625553300000,46.5
1625553600000,46.5
1625553900000,46.5
1625554200000,46.5
1625554500000,46.5
1625554800000,46.5
1625555100000,46.5
1625555400000,46.5
1625555700000,46.5
1625556000000,46.5
1625556300000,46.5
1625556600000,46.5
1625556900000,46.5
1625557200000,46.5
1625557500000,46.5
1625557800000,46.5
1625558100000,46.5
1625558400000,46.5
1625558700000,46.5
1625559000000,46.5
1625559300000,46.5
1625559600000,46.5
1625559900000,46.5
1625560200000,46.5
1625560500000,46.5
1625560800000,46.5
1625561100000,46.5
1625561400000,46.5
1625561700000,46
1625562000000,46
1625562300000,46
1625562600000,46
1625562900000,46
1625563200000,46
1625563500000,46
1625563800000,46
1625564100000,46
1625564400000,46
1625564700000,46
1625565000000,46
1625565300000,46
1625565600000,45.5
1625565900000,45.5
1625566200000,45.5
1625566500000,45.5
1625566800000,45.5
1625567100000,45.5
1625567400000,45.5
1625567700000,45.5
1625568000000,45.5
1625568300000,45.5
1625568600000,45.5
1625568900000,45.5
1625569200000,45.5
1625569500000,45.5
1625569800000,45.5
1625570100000,45.5
1625570400000,45.5
1625570700000,45.5
1625571000000,45.5
1625571300000,45.5
1625571600000,45.5
1625571900000,45.5
1625572200000,45.5
1625572500000,45.5
1625572800000,45.5
1625573100000,45.5
1625573400000,45.5
1625573700000,45.5
1625574000000,45.5
1625574300000,45.5
1625574600000,45.5
1625574900000,45.5
1625575200000,45.5
1625575500000,45.5
1625575800000,45.5
1625576100000,45.5
1625576400000,45.5
1625576700000,45.5
1625577000000,45.5
1625577300000,45.5
1625577600000,45.5
1625577900000,45.5
1625578200000,45.5
1625578500000,45.5
1625578800000,45.5
1625579100000,45.5
1625579400000,45.5
1625579700000,45.5
1625580000000,45.5
1625580300000,45.5
1625580600000,45.5
1625580900000,45
1625581200000,45
1625581500000,45
1625581800000,45
1625582100000,45
1625582400000,45
1625582700000,45
1625583000000,45
1625583300000,45
1625583600000,45
1625583900000,45
1625584200000,45
1625584500000,45
1625584800000,45
1625585100000,45
1625585400000,45
1625585700000,45
1625586000000,45
1625586300000,45
1625586600000,45
1625586900000,45
1625587200000,45
1625587500000,45
1625587800000,45
1625588100000,45
1625588400000,45
1625588700000,45
1625589000000,45
1625589300000,45
1625589600000,45
1625589900000,45
1625590200000,45
1625590500000,45
1625590800000,45
1625591100000,45
1625591400000,45
1625591700000,45
1625592000000,45
1625592300000,45
1625592600000,45
1625592900000,45
1625593200000,45
1625593500000,45
1625593800000,45
1625594100000,45
1625594400000,45
1625594700000,45
1625595000000,45
1625595300000,45
1625595600000,45
1625595900000,45
1625596200000,45
1625596500000,45
1625596800000,45
1625597100000,45
1625597400000,45
1625597700000,45
1625598000000,45
1625598300000,45
1625598600000,45
1625598900000,45
1625599200000,45
1625599500000,45
1625599800000,45
1625600100000,45
1625600400000,45
1625600700000,45
1625601000000,45
1625601300000,45
1625601600000,45
1625601900000,45
1625602200000,45
1625602500000,45
1625602800000,45
1625603100000,45
1625603400000,45
1625603700000,45.5
1625604000000,45.5
1625604300000,45.5
1625604600000,45.5
1625604900000,45.5
1625605200000,45.5
1625605500000,45.5
1625605800000,45.5
1625606100000,45.5
1625606400000,45.5
1625606700000,45.5
1625607000000,45.5
1625607300000,45.5
1625607600000,45.5
1625607900000,46
1625608200000,46
1625608500000,46
1625608800000,46
1625609100000,46
1625609400000,46
1625609700000,46
1625610000000,46
1625610300000,46
1625610600000,46
1625610900000,46
1625611200000,46
1625611500000,46
1625611800000,46
1625612100000,46
1625612400000,46
1625612700000,46
1625613000000,46
1625613300000,46
1625613600000,46
1625613900000,46
1625614200000,46
1625614500000,46
1625614800000,46
1625615100000,46
1625615400000,46
1625615700000,46
1625616000000,46
1625616300000,46
1625616600000,46
1625616900000,46
1625617200000,46
1625617500000,46.5
1625617800000,46.5
1625618100000,46.5
1625618400000,46.5
1625618700000,46.5
1625619000000,46.5
1625619300000,46.5
1625619600000,46.5
1625619900000,46.5
1625620200000,46.5
1625620500000,46.5
1625620800000,46.5
1625621100000,46.5
1625621400000,46.5
1625621700000,46.5
1625622000000,46.5
1625622300000,46.5
1625622600000,46.5
1625622900000,46.5
1625623200000,46.5
1625623500000,46.5
1625623800000,46.5
1625624100000,46.5
1625624400000,46.5
1625624700000,46.5
1625625000000,46.5
1625625300000,46.5
1625625600000,46.5
1625625900000,46.5
1625626200000,46.5
1625626500000,46.5
1625626800000,46.5
1625627100000,46.5
1625627400000,46.5
1625627700000,46.5
1625628000000,46.5
1625628300000,46.5
1625628600000,46.5
1625628900000,46.5
1625629200000,46.5
1625629500000,46.5
1625629800000,46.5
1625630100000,46.5
1625630400000,46.5
1625630700000,46.5
1625631000000,46.5
1625631300000,46.5
1625631600000,46.5
1625631900000,46.5
1625632200000,46.5
1625632500000,46.5
1625632800000,46.5
1625633100000,46.5
1625633400000,46.5
1625633700000,46.5
1625634000000,46.5
1625634300000,46.5
1625634600000,46.5
1625634900000,46.5
1625635200000,46.5
1625635500000,46.5
1625635800000,46.5
1625636100000,46.5
1625636400000,46.5
1625636700000,46.5
1625637000000,46.5
1625637300000,46.5
1625637600000,46.5
1625637900000,46.5
1625638200000,46.5
1625638500000,46.5
1625638800000,46.5
1625639100000,46.5
1625639400000,46.5
1625639700000,46.5
1625640000000,46.5
1625640300000,46.5
1625640600000,46.5
1625640900000,46.5
1625641200000,46.5
1625641500000,46.5
1625641800000,46.5
1625642100000,46.5
1625642400000,46.5
1625642700000,46.5
1625643000000,46.5
1625643300000,46.5
1625643600000,46.5
1625643900000,46.5
1625644200000,46.5
1625644500000,46
1625644800000,46
1625645100000,46
1625645400000,46
1625645700000,46
1625646000000,46
1625646300000,46
1625646600000,46
1625646900000,46
1625647200000,46
1625647500000,46
1625647800000,46
1625648100000,46
1625648400000,46
1625648700000,46
1625649000000,46
1625649300000,46
1625649600000,46
1625649900000,46
1625650200000,46
1625650500000,46
1625650800000,46
1625651100000,46
1625651400000,46
1625651700000,45.5
1625652000000,45.5
1625652300000,45.5
1625652600000,45.5
1625652900000,45.5
1625653200000,45.5
1625653500000,45.5
1625653800000,45.5
1625654100000,45.5
1625654400000,45.5
1625654700000,45.5
1625655000000,45.5
1625655300000,45.5
1625655600000,45.5
1625655900000,45.5
1625656200000,45.5
1625656500000,45
1625656800000,45
1625657100000,45
1625657400000,45
1625657700000,45
1625658000000,45
1625658300000,45
1625658600000,45
1625658900000,45
1625659200000,45
1625659500000,45
1625659800000,45
1625660100000,45
1625660400000,45
1625660700000,45
1625661000000,45
1625661300000,45
1625661600000,45
1625661900000,45
1625662200000,45
1625662500000,45
1625662800000,45
1625663100000,45
1625663400000,45
1625663700000,45
1625664000000,45
1625664300000,45
1625664600000,45
1625664900000,45
1625665200000,45
1625665500000,45
1625665800000,45
1625666100000,45
1625666400000,45
1625666700000,45
1625667000000,45
1625667300000,45
1625667600000,45
1625667900000,45
1625668200000,45
1625668500000,45
1625668800000,45
1625669100000,45
1625669400000,45
1625669700000,45
1625670000000,45
1625670300000,45
1625670600000,45
1625670900000,45
1625671200000,45
1625671500000,45
1625671800000,45
1625672100000,45
1625672400000,45
1625672700000,45
1625673000000,45
1625673300000,45
1625673600000,45
1625673900000,45
1625674200000,45.5
1625674500000,45.5
1625674800000,45.5
1625675100000,45.5
1625675400000,45.5
1625675700000,45.5
1625676000000,45.5
1625676300000,45.5
1625676600000,45.5
1625676900000,45.5
1625677200000,45.5
1625677500000,45.5
1625677800000,45.5
1625678100000,45.5
1625678400000,45.5
1625678700000,45.5
1625679000000,45.5
1625679300000,45.5
1625679600000,45.5
1625679900000,45.5
1625680200000,45.5
1625680500000,45.5
1625680800000,45.5
1625681100000,45.5
1625681400000,45.5
1625681700000,45.5
1625682000000,45.5
1625682300000,45.5
1625682600000,45.5
1625682900000,45.5
1625683200000,45.5
1625683500000,45.5
1625683800000,45.5
1625684100000,45.5
1625684400000,45.5
1625684700000,46
1625685000000,46
1625685300000,46
1625685600000,46
1625685900000,46
1625686200000,46
1625686500000,46
1625686800000,46
1625687100000,45.5
1625687400000,45.5
1625687700000,46
1625688000000,46
1625688300000,45.5
1625688600000,45.5
1625688900000,45.5
1625689200000,45.5
1625689500000,45.5
1625689800000,45.5
1625690100000,45.5
1625690400000,45.5
1625690700000,45.5
1625691000000,45.5
1625691300000,45.5
1625691600000,45.5
1625691900000,45.5
1625692200000,45.5
1625692500000,45.5
1625692800000,46
1625693100000,46
1625693400000,46
1625693700000,46
1625694000000,46
1625694300000,46
1625694600000,46
1625694900000,46
1625695200000,46
1625695500000,46
1625695800000,46
1625696100000,46
1625696400000,46.5
1625696700000,46.5
1625697000000,46.5
1625697300000,46.5
1625697600000,46.5
1625697900000,46.5
1625698200000,46.5
1625698500000,46.5
1625698800000,46.5
1625699100000,46.5
1625699400000,46.5
1625699700000,46.5
1625700000000,46.5
1625700300000,46.5
1625700600000,46.5
1625700900000,46.5
1625701200000,47
1625701500000,47
1625701800000,47
1625702100000,47
1625702400000,47
1625702700000,47
1625703000000,47
1625703300000,47
1625703600000,47
1625703900000,47
1625704200000,47
1625704500000,47
1625704800000,47
1625705100000,47
1625705400000,47
1625705700000,47
1625706000000,47
1625706300000,47
1625706600000,47
1625706900000,47
1625707200000,47
1625707500000,47
1625707800000,47
1625708100000,47
1625708400000,47
1625708700000,47
1625709000000,47
1625709300000,47
1625709600000,47
1625709900000,47
1625710200000,47
1625710500000,47
1625710800000,47
1625711100000,47
1625711400000,47
1625711700000,47
1625712000000,47
1625712300000,47
1625712600000,47
1625712900000,47
1625713200000,47
1625713500000,47
1625713800000,47
1625714100000,47
1625714400000,47.5
1625714700000,47.5
1625715000000,47.5
1625715300000,47.5
1625715600000,47.5
1625715900000,47.5
1625716200000,47.5
1625716500000,47.5
1625716800000,47.5
1625717100000,47.5
1625717400000,47.5
1625717700000,47.5
1625718000000,47.5
1625718300000,47.5
1625718600000,47.5
1625718900000,47.5
1625719200000,47.5
1625719500000,47.5
1625719800000,47.5
1625720100000,47.5
1625720400000,47.5
1625720700000,47.5
1625721000000,47.5
1625721300000,47.5
1625721600000,47.5
1625721900000,47.5
1625722200000,47.5
1625722500000,47.5
1625722800000,47.5
1625723100000,47.5
1625723400000,47.5
1625723700000,47.5
1625724000000,47.5
1625724300000,47.5
1625724600000,47
1625724900000,47
1625725200000,47
1625725500000,47
1625725800000,47
1625726100000,47
1625726400000,47
1625726700000,47
1625727000000,47
1625727300000,47
1625727600000,47
1625727900000,47
1625728200000,47
1625728500000,47
1625728800000,47
1625729100000,47
1625729400000,47
1625729700000,47
1625730000000,47
1625730300000,47
1625730600000,47
1625730900000,47
1625731200000,47
1625731500000,46.5
1625731800000,46.5
1625732100000,46.5
1625732400000,46.5
1625732700000,46.5
1625733000000,46.5
1625733300000,46.5
1625733600000,46.5
1625733900000,46.5
1625734200000,46.5
1625734500000,46.5
1625734800000,46.5
1625735100000,46.5
1625735400000,46.5
1625735700000,46.5
1625736000000,46.5
1625736300000,46.5
1625736600000,46.5
1625736900000,46.5
1625737200000,46
1625737500000,46
1625737800000,46
1625738100000,46
1625738400000,46
1625738700000,46
1625739000000,46
1625739300000,46
1625739600000,46
1625739900000,46
1625740200000,46
1625740500000,46
1625740800000,46
1625741100000,46
1625741400000,46
1625741700000,46
1625742000000,46
1625742300000,46
1625742600000,45.5
1625742900000,45.5
1625743200000,45.5
1625743500000,45.5
1625743800000,45.5
1625744100000,45.5
1625744400000,45.5
1625744700000,45.5
1625745000000,45.5
1625745300000,45.5
1625745600000,45.5
1625745900000,45.5
1625746200000,45.5
1625746500000,45.5
1625746800000,45.5
1625747100000,45.5
1625747400000,45.5
1625747700000,45.5
1625748000000,45.5
1625748300000,45.5
1625748600000,45.5
1625748900000,45.5
1625749200000,45.5
1625749500000,45.5
1625749800000,45.5
1625750100000,45.5
1625750400000,45.5
1625750700000,45.5
1625751000000,45.5
1625751300000,45.5
1625751600000,45
1625751900000,45
1625752200000,45
1625752500000,45
1625752800000,45
1625753100000,45
1625753400000,45
1625753700000,45
1625754000000,45
1625754300000,45
1625754600000,45
1625754900000,45
1625755200000,45
1625755500000,45
1625755800000,45
1625756100000,45
1625756400000,45
1625756700000,45
1625757000000,45
1625757300000,45
1625757600000,45
1625757900000,45
1625758200000,45
1625758500000,45
1625758800000,45
1625759100000,45
1625759400000,45
1625759700000,45
1625760000000,45
1625760300000,45
1625760600000,45
1625760900000,45
1625761200000,45
1625761500000,45
1625761800000,45
1625762100000,45
1625762400000,45
1625762700000,45
1625763000000,45
1625763300000,45
1625763600000,45
1625763900000,45
1625764200000,45
1625764500000,45
1625764800000,45
1625765100000,45
1625765400000,45
1625765700000,45
1625766000000,45
1625766300000,45
1625766600000,45
1625766900000,45
1625767200000,45
1625767500000,45
1625767800000,45
1625768100000,45
1625768400000,45
1625768700000,45
1625769000000,45
1625769300000,45
1625769600000,45
1625769900000,45
1625770200000,45
1625770500000,45
1625770800000,45
1625771100000,45
1625771400000,45
1625771700000,45
1625772000000,45.5
1625772300000,45.5
1625772600000,45.5
1625772900000,45.5
1625773200000,45.5
1625773500000,45.5
1625773800000,45.5
1625774100000,45.5
1625774400000,45.5
1625774700000,45.5
1625775000000,45.5
1625775300000,45.5
1625775600000,45.5
1625775900000,45.5
1625776200000,45.5
1625776500000,45.5
1625776800000,45.5
1625777100000,46
1625777400000,46
1625777700000,46
1625778000000,46
1625778300000,46
1625778600000,46
1625778900000,46
1625779200000,46
1625779500000,46
1625779800000,46
1625780100000,46
1625780400000,46
1625780700000,46
1625781000000,46
1625781300000,46.5
1625781600000,46.5
1625781900000,46.5
1625782200000,46.5
1625782500000,46.5
1625782800000,46.5
1625783100000,46.5
1625783400000,46.5
1625783700000,46.5
1625784000000,46.5
1625784300000,46.5
1625784600000,46.5
1625784900000,46.5
1625785200000,46.5
1625785500000,46.5
1625785800000,46.5
1625786100000,46.5
1625786400000,46.5
1625786700000,46.5
1625787000000,47
1625787300000,47
1625787600000,47
1625787900000,47
1625788200000,47
1625788500000,47
1625788800000,47
1625789100000,47
1625789400000,47
1625789700000,47
1625790000000,47
1625790300000,47
1625790600000,47
1625790900000,47
1625791200000,47
1625791500000,47
1625791800000,47
1625792100000,47
1625792400000,47
1625792700000,47
1625793000000,47
1625793300000,47
1625793600000,47
1625793900000,47
1625794200000,47
1625794500000,47
1625794800000,47
1625795100000,47
1625795400000,47
1625795700000,47
1625796000000,47
1625796300000,47
1625796600000,47
1625796900000,47
1625797200000,47
1625797500000,47
1625797800000,47
1625798100000,47
1625798400000,47
1625798700000,47
1625799000000,47
1625799300000,47
1625799600000,47
1625799900000,47
1625800200000,47
1625800500000,47
1625800800000,47
1625801100000,47
1625801400000,47
1625801700000,47
1625802000000,47
1625802300000,47
1625802600000,47
1625802900000,47
1625803200000,47
1625803500000,47
1625803800000,47
1625804100000,47
1625804400000,47
1625804700000,47
1625805000000,47
1625805300000,47
1625805600000,47
1625805900000,47
1625806200000,47
1625806500000,47
1625806800000,47
1625807100000,47
1625807400000,47
1625807700000,47
1625808000000,47
1625808300000,47
1625808600000,47
1625808900000,47
1625809200000,47
1625809500000,47
1625809800000,47
1625810100000,47
1625810400000,47
1625810700000,47
1625811000000,47
1625811300000,47
1625811600000,47
1625811900000,47
1625812200000,47
1625812500000,47
1625812800000,47
1625813100000,47
1625813400000,47
1625813700000,47
1625814000000,47
1625814300000,47
1625814600000,47
1625814900000,47
1625815200000,47
1625815500000,47
1625815800000,47
1625816100000,47
1625816400000,46.5
1625816700000,46.5
1625817000000,46.5
1625817300000,46.5
1625817600000,46.5
1625817900000,46.5
1625818200000,46.5
1625818500000,46.5
1625818800000,46.5
1625819100000,46.5
1625819400000,46.5
1625819700000,46.5
1625820000000,46.5
1625820300000,46.5
1625820600000,46.5
1625820900000,46.5
1625821200000,46.5
1625821500000,46.5
1625821800000,46.5
1625822100000,46.5
1625822400000,46.5
1625822700000,46.5
1625823000000,46.5
1625823300000,46.5
1625823600000,46.5
1625823900000,46.5
1625824200000,46.5
1625824500000,46.5
1625824800000,46.5
1625825100000,46.5
1625825400000,46.5
1625825700000,46.5
1625826000000,46
1625826300000,46
1625826600000,46
1625826900000,46
1625827200000,46
1625827500000,46
1625827800000,46
1625828100000,46
1625828400000,46
1625828700000,46
1625829000000,46
1625829300000,45.5
1625829600000,45.5
1625829900000,45.5
1625830200000,45.5
1625830500000,45.5
1625830800000,45.5
1625831100000,45.5
1625831400000,45.5
1625831700000,45.5
1625832000000,45.5
1625832300000,45.5
1625832600000,45.5
1625832900000,45.5
1625833200000,45.5
1625833500000,45.5
1625833800000,45.5
1625834100000,45.5
1625834400000,45.5
1625834700000,45
1625835000000,45
1625835300000,45
1625835600000,45
1625835900000,45
1625836200000,45
1625836500000,45
1625836800000,45
1625837100000,45
1625837400000,45
1625837700000,45
1625838000000,45
1625838300000,45
1625838600000,45
1625838900000,45
1625839200000,45
1625839500000,45
1625839800000,45
1625840100000,45
1625840400000,45
1625840700000,45
1625841000000,45
1625841300000,45
1625841600000,45
1625841900000,45
1625842200000,45
1625842500000,45
1625842800000,45
1625843100000,45
1625843400000,45
1625843700000,45
1625844000000,45
1625844300000,45
1625844600000,45
1625844900000,45
1625845200000,45
1625845500000,45
1625845800000,45
1625846100000,45
1625846400000,45
1625846700000,45
1625847000000,45
1625847300000,45
1625847600000,45.5
1625847900000,45.5
1625848200000,45.5
1625848500000,45.5
1625848800000,45.5
1625849100000,45.5
1625849400000,45.5
1625849700000,45.5
1625850000000,45.5
1625850300000,45.5
1625850600000,45.5
1625850900000,45.5
1625851200000,45.5
1625851500000,45.5
1625851800000,45.5
1625852100000,45.5
1625852400000,45.5
1625852700000,45.5
1625853000000,45.5
1625853300000,45.5
1625853600000,45.5
1625853900000,45.5
1625854200000,45.5
1625854500000,45.5
1625854800000,45.5
1625855100000,45.5
1625855400000,45.5
1625855700000,45.5
1625856000000,45.5
1625856300000,45.5
1625856600000,45.5
1625856900000,45.5
1625857200000,45.5
1625857500000,45.5
1625857800000,45.5
1625858100000,45.5
1625858400000,45.5
1625858700000,45.5
1625859000000,45.5
1625859300000,45.5
1625859600000,45.5
1625859900000,45.5
1625860200000,45.5
1625860500000,45.5
1625860800000,45.5
1625861100000,45.5
1625861400000,45.5
1625861700000,45.5
1625862000000,45.5
1625862300000,45.5
1625862600000,45.5
1625862900000,45.5
1625863200000,45.5
1625863500000,45.5
1625863800000,45.5
1625864100000,46
1625864400000,46
1625864700000,46
1625865000000,46
1625865300000,46
1625865600000,46
1625865900000,46
1625866200000,46
1625866500000,46
1625866800000,46
1625867100000,46
1625867400000,46
1625867700000,46
1625868000000,46
1625868300000,46
1625868600000,46
1625868900000,46
1625869200000,46.5
1625869500000,46.5
1625869800000,46.5
1625870100000,46.5
1625870400000,46.5
1625870700000,46.5
1625871000000,46.5
1625871300000,46.5
1625871600000,46.5
1625871900000,46.5
1625872200000,46.5
1625872500000,46.5
1625872800000,46.5
1625873100000,46.5
1625873400000,46.5
1625873700000,46.5
1625874000000,46.5
1625874300000,46.5
1625874600000,46.5
1625874900000,46.5
1625875200000,46.5
1625875500000,46.5
1625875800000,46.5
1625876100000,46.5
1625876400000,46.5
1625876700000,46.5
1625877000000,46.5
1625877300000,46.5
1625877600000,46.5
1625877900000,46.5
1625878200000,46.5
1625878500000,46.5
1625878800000,46.5
1625879100000,46.5
1625879400000,46.5
1625879700000,46.5
1625880000000,46.5
1625880300000,46.5
1625880600000,46.5
1625880900000,46.5
1625881200000,46.5
1625881500000,46.5
1625881800000,46.5
1625882100000,46.5
1625882400000,46.5
1625882700000,46.5
1625883000000,46.5
1625883300000,46.5
1625883600000,46.5
1625883900000,46.5
1625884200000,46.5
1625884500000,46.5
1625884800000,46.5
1625885100000,46.5
1625885400000,46.5
1625885700000,46.5
1625886000000,46.5
1625886300000,46.5
1625886600000,46.5
1625886900000,46.5
1625887200000,46.5
1625887500000,46.5
1625887800000,46.5
1625888100000,46.5
1625888400000,46.5
1625888700000,46.5
1625889000000,46.5
1625889300000,46.5
1625889600000,46.5
1625889900000,46.5
1625890200000,46.5
1625890500000,46.5
1625890800000,46.5
1625891100000,46.5
1625891400000,46.5
1625891700000,46.5
1625892000000,46.5
1625892300000,46.5
1625892600000,46.5
1625892900000,46.5
1625893200000,46.5
1625893500000,46.5
1625893800000,46.5
1625894100000,46.5
1625894400000,46.5
1625894700000,46.5
1625895000000,46.5
1625895300000,46.5
1625895600000,46.5
1625895900000,46.5
1625896200000,46.5
1625896500000,46.5
1625896800000,46.5
1625897100000,46.5
1625897400000,46.5
1625897700000,46.5
1625898000000,46.5
1625898300000,46.5
1625898600000,46.5
1625898900000,46.5
1625899200000,46.5
1625899500000,46.5
1625899800000,46.5
1625900100000,46.5
1625900400000,46.5
1625900700000,46.5
1625901000000,46.5
1625901300000,46.5
1625901600000,46.5
1625901900000,46.5
1625902200000,46.5
1625902500000,46.5
1625902800000,46.5
1625903100000,46
1625903400000,46
1625903700000,46
1625904000000,46
1625904300000,46
1625904600000,46
1625904900000,46
1625905200000,46
1625905500000,46
1625905800000,46
1625906100000,46
1625906400000,46
1625906700000,46
1625907000000,46
1625907300000,46
1625907600000,46
1625907900000,46
1625908200000,46
1625908500000,46
1625908800000,46
1625909100000,46
1625909400000,46
1625909700000,46
1625910000000,45.5
1625910300000,45.5
1625910600000,45.5
1625910900000,45.5
1625911200000,45.5
1625911500000,46
1625911800000,46
1625912100000,46
1625912400000,46
1625912700000,46
1625913000000,46
1625913300000,46
1625913600000,46
1625913900000,46
1625914200000,45.5
1625914500000,46
1625914800000,46
1625915100000,46
1625915400000,46
1625915700000,46
1625916000000,45.5
1625916300000,45.5
1625916600000,45.5
1625916900000,45.5
1625917200000,45.5
1625917500000,45.5
1625917800000,45.5
1625918100000,45.5
1625918400000,45.5
1625918700000,45.5
1625919000000,45.5
1625919300000,45.5
1625919600000,45.5
1625919900000,45.5
1625920200000,45.5
1625920500000,45.5
1625920800000,45.5
1625921100000,45.5
1625921400000,45.5
1625921700000,45.5
1625922000000,45.5
1625922300000,45.5
1625922600000,45.5
1625922900000,45.5
1625923200000,45.5
1625923500000,45.5
1625923800000,45.5
1625924100000,45.5
1625924400000,45.5
1625924700000,45
1625925000000,45
1625925300000,45
1625925600000,45
1625925900000,45
1625926200000,45
1625926500000,45
1625926800000,45
1625927100000,45
1625927400000,45
1625927700000,45
1625928000000,45
1625928300000,45
1625928600000,45
1625928900000,45
1625929200000,45
1625929500000,45
1625929800000,45
1625930100000,45
1625930400000,45
1625930700000,45
1625931000000,45
1625931300000,45
1625931600000,45
1625931900000,45
1625932200000,45
1625932500000,45
1625932800000,45
1625933100000,45
1625933400000,45
1625933700000,45
1625934000000,45
1625934300000,45
1625934600000,45
1625934900000,45
1625935200000,45
1625935500000,44.5
1625935800000,44.5
1625936100000,44.5
1625936400000,44.5
1625936700000,44.5
1625937000000,45
1625937300000,45
1625937600000,45
1625937900000,45
1625938200000,45
1625938500000,45
1625938800000,45
1625939100000,45
1625939400000,45
1625939700000,45
1625940000000,45
1625940300000,45
1625940600000,45
1625940900000,45
1625941200000,45
1625941500000,45
1625941800000,45
1625942100000,45
1625942400000,45
1625942700000,45
1625943000000,45
1625943300000,45
1625943600000,45
1625943900000,45
1625944200000,45.5
1625944500000,45.5
1625944800000,45.5
1625945100000,45.5
1625945400000,45.5
1625945700000,45.5
1625946000000,45.5
1625946300000,45.5
1625946600000,45.5
1625946900000,45.5
1625947200000,45.5
1625947500000,45.5
1625947800000,45.5
1625948100000,45.5
1625948400000,46
1625948700000,46
1625949000000,46
1625949300000,46
1625949600000,46
1625949900000,46
1625950200000,46
1625950500000,46
1625950800000,46
1625951100000,46
1625951400000,46
1625951700000,46
1625952000000,46
1625952300000,46
1625952600000,46
1625952900000,46
1625953200000,46
1625953500000,46
1625953800000,46
1625954100000,46
1625954400000,46
1625954700000,46
1625955000000,46
1625955300000,46.5
1625955600000,46.5
1625955900000,46.5
1625956200000,46.5
1625956500000,46.5
1625956800000,46.5
1625957100000,46.5
1625957400000,46.5
1625957700000,46.5
1625958000000,46.5
1625958300000,46.5
1625958600000,46.5
1625958900000,46.5
1625959200000,46.5
1625959500000,46.5
1625959800000,46.5
1625960100000,46.5
1625960400000,46.5
1625960700000,46.5
1625961000000,46.5
1625961300000,46.5
1625961600000,46.5
1625961900000,46.5
1625962200000,46.5
1625962500000,46.5
